id,name,adset_id,campaign_id,creative_id,status,effective_status,objective,created_time,amount_spent,impressions,reach,frequency,cpm,clicks,ctr,website_ctr,actions:link_click,cost_per_link_click,landing_page_view,results,results_value,cost_per_result.value,actions:omni_purchase,purchase_roas,video_thruplay_watched_actions,video_p25_watched_actions,video_p100_watched_actions,results.indicator,results.value
120233532890840690,AD - Foodporn Teste,120233532890850690,120233532885890690,1716215502428045,ACTIVE,ADSET_PAUSED,OUTCOME_SALES,2025-10-08T15:47:07-0300,"R$4.999,96 BRL",701482,233860,2.999581,"R$7,13 BRL",10330,"1,47%",0.749556,5258,"R$0,95 BRL",338,actions:onsite_conversion.messaging_conversation_started_7d,1100,"R$4,55 BRL (Messaging conversations started)",45,0.395923,16,4,,,
120205274749820690,AD - DUPLA RIB E ONION,120205274749630690,120205274749610690,120206480046520690,ACTIVE,ADSET_PAUSED,OUTCOME_ENGAGEMENT,2024-02-10T12:26:54-0300,"R$2.892,90 BRL",573445,108368,5.291645,"R$5,04 BRL",8055,"1,40%",0.570761,3273,"R$0,88 BRL",234,actions:onsite_conversion.messaging_conversation_started_7d,824,"R$3,51 BRL (Messaging conversations started)",69,40.276505,,,,,
120211872965360690,AD - GÊ BOX INSTA,120211840912890690,120211840808940690,120211873541330690,PAUSED,PAUSED,OUTCOME_SALES,2024-09-18T17:16:10-0300,"R$2.798,94 BRL",458562,134749,3.403083,"R$6,10 BRL",9630,"2,10%",0.719859,3301,"R$0,85 BRL",2559,actions:offsite_conversion.fb_pixel_purchase,436,"R$6,42 BRL (Website purchases)",436,512.54222,16480,49248,12081,,
120239568773450690,AD - Novo 04,120239568773410690,120239568773420690,860671539839540,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2026-01-23T12:57:41-0300,"R$2.736,57 BRL",399905,81441,4.910365,"R$6,84 BRL",4796,"1,20%",0.544879,2179,"R$1,26 BRL",1784,actions:offsite_conversion.fb_pixel_purchase,272,"R$10,06 BRL (Website purchases)",272,4.503565,5572,19384,3218,,
120209458911190690,AD  GÊ BOX,120205274749630690,120205274749610690,120209459176560690,ACTIVE,ADSET_PAUSED,OUTCOME_ENGAGEMENT,2024-05-21T12:20:57-0300,"R$2.357,92 BRL",367217,71412,5.142231,"R$6,42 BRL",3834,"1,04%",0.402214,1477,"R$1,60 BRL",101,actions:onsite_conversion.messaging_conversation_started_7d,430,"R$5,48 BRL (Messaging conversations started)",107,129.935324,68,8,,,
120212788305800690,POST 17/09/24,120212788305810690,120212332355730690,120212788303150690,ACTIVE,ADSET_PAUSED,OUTCOME_SALES,2024-10-21T09:57:58-0300,"R$2.325,82 BRL",343284,128260,2.67647,"R$6,78 BRL",7243,"2,11%",0.802834,2756,"R$0,84 BRL",2187,actions:offsite_conversion.fb_pixel_purchase,304,"R$7,65 BRL (Website purchases)",304,434.922875,12982,38838,9513,,
120224524065080690,AD - GÊ BOX (2),120224523597450690,120224523597420690,9843620785733095,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2025-05-23T17:57:50-0300,"R$2.229,49 BRL",149231,60260,2.476452,"R$14,94 BRL",2146,"1,44%",0.59371,886,"R$2,52 BRL",135,actions:onsite_conversion.messaging_conversation_started_7d,441,"R$5,06 BRL (Messaging conversations started)",14,0.537881,4163,11379,1884,,
120241298805830690,AD - Foodporn Teste,120241298805840690,120233532885890690,911501264761813,ACTIVE,ADSET_PAUSED,OUTCOME_SALES,2026-02-25T17:00:41-0300,"R$2.093,89 BRL",293477,117692,2.493602,"R$7,13 BRL",4477,"1,53%",0.778937,2286,"R$0,92 BRL",110,actions:onsite_conversion.messaging_conversation_started_7d,446,"R$4,69 BRL (Messaging conversations started)",12,0.232295,1,,,,
120212330841200690,POST - 23/08/24,120212330723260690,120212330723240690,120212331065100690,PAUSED,PAUSED,OUTCOME_AWARENESS,2024-10-04T16:27:47-0300,"R$2.055,99 BRL",2479228,345408,7.17768,"R$0,83 BRL",3609,"0,15%",0.088374,2191,"R$0,94 BRL",551,reach,345408,"R$5,95 BRL (Reach)",3,0.099709,,,,,
120229845917970690,AD - Video Cupom,120229845840460690,120229845840390690,841850545041237,PAUSED,PAUSED,OUTCOME_SALES,2025-08-05T14:27:27-0300,"R$1.651,44 BRL",139747,60829,2.297375,"R$11,82 BRL",2299,"1,65%",0.708423,990,"R$1,67 BRL",88,actions:onsite_conversion.messaging_conversation_started_7d,354,"R$4,67 BRL (Messaging conversations started)",27,1.409982,4935,12556,2259,,
120229155767860690,AD - Parceria,120229155767870690,120227813792370690,1482031489480671,ACTIVE,ADSET_PAUSED,OUTCOME_ENGAGEMENT,2025-07-28T15:04:47-0300,"R$1.587,36 BRL",412131,187730,2.195339,"R$3,85 BRL",2290,"0,56%",0.118894,490,"R$3,24 BRL",27,video_thruplay_watched_actions,46527,"R$0,03 BRL (video_thruplay_watched_actions)",3,0.137461,46527,55411,11437,,
120233927941930690,AD - Novo 04,120233927906850690,120233532885890690,843961327975056,ACTIVE,ADSET_PAUSED,OUTCOME_SALES,2025-10-14T14:43:39-0300,"R$1.577,05 BRL",138910,57703,2.407327,"R$11,35 BRL",1696,"1,22%",0.517601,719,"R$2,19 BRL",106,actions:onsite_conversion.messaging_conversation_started_7d,247,"R$6,38 BRL (Messaging conversations started)",32,0.769411,2640,8519,1558,,
120246128291470690,ADReels - Imã,120246128291460690,120246128288360690,2073714156860826,ACTIVE,ACTIVE,OUTCOME_SALES,2026-05-20T20:35:50-0300,"R$1.526,24 BRL",154515,26313,5.872192,"R$9,88 BRL",1217,"0,79%",0.449147,694,"R$2,20 BRL",477,actions:offsite_conversion.fb_pixel_purchase,109,"R$14,00 BRL (Website purchases)",109,3.126199,2354,12802,2391,,
120229845840400690,AD - GÊ BOX (2),120229845840460690,120229845840390690,9843620785733095,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2025-08-05T14:27:27-0300,"R$1.505,63 BRL",87635,42587,2.057788,"R$17,18 BRL",1214,"1,39%",0.550009,482,"R$3,12 BRL",48,actions:onsite_conversion.messaging_conversation_started_7d,219,"R$6,88 BRL (Messaging conversations started)",11,0.381767,2123,5930,987,,
120213290074540690,POST - 17/10/24,120212327930300690,120212327930110690,120213290122770690,PAUSED,PAUSED,OUTCOME_ENGAGEMENT,2024-11-12T13:02:13-0300,"R$1.499,72 BRL",501700,191246,2.623323,"R$2,99 BRL",21214,"4,23%",0.160056,803,"R$1,87 BRL",145,actions:post_engagement,39007,"R$0,04 BRL (Post engagements)",,,,,,,
120233772359430690,AD - Novo 04,120233757591150690,120233757591140690,706314742036956,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2025-10-11T23:13:03-0300,"R$1.454,07 BRL",202575,55675,3.638527,"R$7,18 BRL",2555,"1,26%",0.482784,978,"R$1,49 BRL",768,actions:offsite_conversion.fb_pixel_purchase,145,"R$10,03 BRL (Website purchases)",145,4.44112,3026,10485,1787,,
120241299170820690,AD - Reels Manaus em Dobro,120241299170810690,120241299170800690,1616380796340748,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_ENGAGEMENT,2026-02-25T17:21:43-0300,"R$1.356,14 BRL",1187340,336917,3.524132,"R$1,14 BRL",3297,"0,28%",0.047754,567,"R$2,39 BRL",4,actions:post_engagement,103168,"R$0,01 BRL (Post engagements)",,,9927,22636,3167,,
120212332355810690,POST 17/09/24,120212332355760690,120212332355730690,120212788303150690,ACTIVE,ADSET_PAUSED,OUTCOME_SALES,2024-10-21T09:55:46-0300,"R$1.320,80 BRL",132799,21261,6.246131,"R$9,95 BRL",2015,"1,52%",0.690517,917,"R$1,44 BRL",671,actions:offsite_conversion.fb_pixel_purchase,230,"R$5,74 BRL (Website purchases)",230,598.102741,2778,7636,2085,,
120211840912900690,AD - GÊ BOX VÍDEO NOVO,120211840912890690,120211840808940690,120210346106340690,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2024-09-17T12:58:38-0300,"R$1.211,62 BRL",205618,72867,2.821826,"R$5,89 BRL",3541,"1,72%",0.684765,1408,"R$0,86 BRL",957,actions:offsite_conversion.fb_pixel_purchase,204,"R$5,94 BRL (Website purchases)",204,542.114425,8124,22970,3518,,
120248211605390690,ADI - FoodPorn,120247411476940690,120247411302050690,873801395774735,ACTIVE,ACTIVE,OUTCOME_ENGAGEMENT,2026-06-15T19:26:14-0300,"R$1.208,75 BRL",120731,41934,2.879072,"R$10,01 BRL",2296,"1,90%",0.974895,1177,"R$1,03 BRL",67,actions:onsite_conversion.messaging_conversation_started_7d,364,"R$3,32 BRL (Messaging conversations started)",14,0.457828,,,,,
120227744207830690,AD - GÊ BOX cupom,120227744207850690,120227744207810690,1101805265195499,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2025-07-08T16:33:51-0300,"R$1.207,29 BRL",244519,55176,4.431619,"R$4,94 BRL",3261,"1,33%",0.552922,1352,"R$0,89 BRL",1110,actions:offsite_conversion.fb_pixel_purchase,83,"R$14,55 BRL (Website purchases)",83,5.856928,50,7,,,
120225240640430690,AD - Gê Amazônico Quarta,120225240581770690,120225170496270690,1706317750348080,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_AWARENESS,2025-06-04T17:24:53-0300,"R$1.134,00 BRL",922712,401816,2.296355,"R$1,23 BRL",1905,"0,21%",0.140672,1298,"R$0,87 BRL",370,reach,401816,"R$2,82 BRL (Reach)",1,0.081129,5,,,,
120210052262060690,AD  GÊ BOX VÍDEO NOVO,120210052197080690,120205274749610690,120210052431850690,ACTIVE,ADSET_PAUSED,OUTCOME_ENGAGEMENT,2024-06-19T17:11:13-0300,"R$1.079,60 BRL",171672,59310,2.894487,"R$6,29 BRL",2334,"1,36%",0.419404,720,"R$1,50 BRL",40,actions:onsite_conversion.messaging_conversation_started_7d,189,"R$5,71 BRL (Messaging conversations started)",8,26.46369,7411,19673,3300,,
120209222225700690,AD - Gê Box,120208994788280690,120203967962960690,120209223151990690,ACTIVE,ADSET_PAUSED,OUTCOME_AWARENESS,2024-05-15T13:48:57-0300,"R$1.078,04 BRL",802259,97415,8.235477,"R$1,34 BRL",1043,"0,13%",0.05497,441,"R$2,44 BRL",126,reach,97415,"R$11,07 BRL (Reach)",11,39.386572,29226,182027,29379,,
120245245253760690,ADI - FoodPorn,120245245253740690,120245243455420690,1777187453246307,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_AWARENESS,2026-05-08T20:16:53-0300,"R$985,10 BRL",830797,321594,2.583372,"R$1,19 BRL",2186,"0,26%",0.174531,1450,"R$0,68 BRL",2,reach,321594,"R$3,06 BRL (Reach)",,,,,,,
120216275665910690,POST - 18/02/25,120212327930300690,120212327930110690,1135658314505856,PAUSED,PAUSED,OUTCOME_ENGAGEMENT,2025-02-21T11:04:33-0300,"R$965,16 BRL",375835,157023,2.393503,"R$2,57 BRL",2697,"0,72%",0.002927,11,"R$87,74 BRL",2,actions:post_engagement,94467,"R$0,01 BRL (Post engagements)",,,24237,45503,8043,,
120229845918010690,AD - Video Cupom,120229845840380690,120229845840390690,1047197640568529,PAUSED,PAUSED,OUTCOME_SALES,2025-08-05T14:27:27-0300,"R$871,22 BRL",67951,34638,1.961747,"R$12,82 BRL",1187,"1,75%",0.749069,509,"R$1,71 BRL",71,actions:onsite_conversion.messaging_conversation_started_7d,230,"R$3,79 BRL (Messaging conversations started)",17,1.461399,2727,6816,1234,,
120225302540890690,AD - Gê Onion — Quinta,120225302527870690,120225170496270690,696573593109764,ACTIVE,ADSET_PAUSED,OUTCOME_AWARENESS,2025-06-05T11:41:27-0300,"R$833,22 BRL",632188,295100,2.142284,"R$1,32 BRL",1157,"0,18%",0.12955,819,"R$1,02 BRL",226,reach,295100,"R$2,82 BRL (Reach)",,,2,1,,,
120225170496290690,AD - Gê Rib Terça,120225170496280690,120225170496270690,1499583694347917,PAUSED,PAUSED,OUTCOME_AWARENESS,2025-06-03T16:11:49-0300,"R$810,32 BRL",706061,303415,2.327047,"R$1,15 BRL",1465,"0,21%",0.147438,1041,"R$0,78 BRL",280,reach,303415,"R$2,67 BRL (Reach)",,,,,,,
120228304333690690,AD - GÊ BOX cupom,120228304333700690,120227744207810690,1101805265195499,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2025-07-17T11:47:48-0300,"R$738,16 BRL",161085,41479,3.883531,"R$4,58 BRL",1702,"1,06%",0.54195,873,"R$0,85 BRL",714,actions:offsite_conversion.fb_pixel_purchase,45,"R$16,40 BRL (Website purchases)",45,4.472879,23,5,1,,
120237984282280690,AD - Novo 04,120237983806680690,120237983806670690,860671539839540,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2025-12-19T15:02:51-0300,"R$737,80 BRL",113537,38760,2.929231,"R$6,50 BRL",1467,"1,29%",0.531104,603,"R$1,22 BRL",507,actions:offsite_conversion.fb_pixel_purchase,62,"R$11,90 BRL (Website purchases)",62,3.848875,1807,6032,1070,,
120212788305820690,AD 02,120212788305810690,120212332355730690,120212788302930690,ACTIVE,ADSET_PAUSED,OUTCOME_SALES,2024-10-21T09:57:58-0300,"R$714,80 BRL",120584,48852,2.468353,"R$5,93 BRL",1657,"1,37%",0.567239,684,"R$1,05 BRL",477,actions:offsite_conversion.fb_pixel_purchase,91,"R$7,85 BRL (Website purchases)",91,304.637101,11432,52638,11435,,
120240345836110690,AD - Novo 05.02.26_5,120240345524810690,120240345524780690,1904249177125306,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2026-02-05T22:59:04-0300,"R$702,57 BRL",102112,22629,4.51244,"R$6,88 BRL",905,"0,89%",0.394665,403,"R$1,74 BRL",280,actions:offsite_conversion.fb_pixel_purchase,62,"R$11,33 BRL (Website purchases)",62,4.036466,1368,6210,1193,,
120216275665900690,POST - 08/02/25,120212327930300690,120212327930110690,645558811170174,PAUSED,PAUSED,OUTCOME_ENGAGEMENT,2025-02-21T11:04:33-0300,"R$696,26 BRL",306554,180646,1.696987,"R$2,27 BRL",3621,"1,18%",0.000979,3,"R$232,09 BRL",6,actions:post_engagement,108918,"R$0,01 BRL (Post engagements)",,,28138,92791,27417,,
120237984063540690,AD - GÊ BOX VÍDEO NOVO,120237983806680690,120237983806670690,902894665598002,PAUSED,PAUSED,OUTCOME_SALES,2025-12-19T15:02:45-0300,"R$677,13 BRL",149198,58021,2.571448,"R$4,54 BRL",1838,"1,23%",0.558989,834,"R$0,81 BRL",631,actions:offsite_conversion.fb_pixel_purchase,35,"R$19,35 BRL (Website purchases)",35,2.269874,4213,13179,1690,,
120245173436720690,ADI - FoodPorn,120245173436600690,120233532885890690,35276806355298386,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2026-05-07T21:52:13-0300,"R$631,94 BRL",83566,47026,1.777017,"R$7,56 BRL",1393,"1,67%",0.922624,771,"R$0,82 BRL",47,actions:onsite_conversion.messaging_conversation_started_7d,189,"R$3,34 BRL (Messaging conversations started)",2,0.071209,2,,,,
120245173505650690,ADV - FoodPorn,120245173436600690,120233532885890690,3927720237358189,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2026-05-07T21:52:13-0300,"R$611,56 BRL",49786,25720,1.935692,"R$12,28 BRL",345,"0,69%",0.335436,167,"R$3,66 BRL",6,actions:onsite_conversion.messaging_conversation_started_7d,32,"R$19,11 BRL (Messaging conversations started)",4,0.235463,805,1583,300,,
120200283214210690,AD - GE ONION,120200283214260690,120200283214200690,120200283482480690,PAUSED,PAUSED,LINK_CLICKS,2023-11-02T00:14:41-0300,"R$600,78 BRL",185191,55419,3.341652,"R$3,24 BRL",2192,"1,18%",0.747337,1384,"R$0,43 BRL",732,actions:omni_landing_page_view,732,"R$0,82 BRL (Landing page views)",18,1.032491,,,,,
120229845840440690,AD - GÊ BOX (2),120229845840380690,120229845840390690,9843620785733095,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2025-08-05T14:27:27-0300,"R$595,60 BRL",37587,23244,1.617062,"R$15,85 BRL",499,"1,33%",0.53742,202,"R$2,95 BRL",24,actions:onsite_conversion.messaging_conversation_started_7d,100,"R$5,96 BRL (Messaging conversations started)",2,0.054567,890,2376,393,,
120239568773430690,AD - Novo 17.01.26,120239568773410690,120239568773420690,2671759093171589,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2026-01-23T12:57:41-0300,"R$570,93 BRL",74646,19619,3.804781,"R$7,65 BRL",579,"0,78%",0.451464,337,"R$1,69 BRL",201,actions:offsite_conversion.fb_pixel_purchase,50,"R$11,42 BRL (Website purchases)",50,4.312262,2651,3282,487,,
120232260613370690,AD - Reels 14.09,120232260613360690,120232081996780690,2632258390452194,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2025-09-15T17:11:08-0300,"R$557,73 BRL",46072,18391,2.505138,"R$12,11 BRL",626,"1,36%",0.438444,202,"R$2,76 BRL",21,actions:onsite_conversion.messaging_conversation_started_7d,77,"R$7,24 BRL (Messaging conversations started)",,,2740,10033,2685,,
23854466647020689,Criativo 01,23854466647010689,23854466646990689,23856757434890689,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_ENGAGEMENT,2023-06-01T23:19:45-0300,"R$533,30 BRL",211760,92172,2.297444,"R$2,52 BRL",1368,"0,65%",0.069418,147,"R$3,63 BRL",1,video_thruplay_watched_actions,16362,"R$0,03 BRL (video_thruplay_watched_actions)",,,16362,22720,5430,,
23854061175480689,Criativo 01,23854061175520689,23854061175490689,23854061453220689,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_ENGAGEMENT,2023-05-17T23:43:26-0300,"R$531,69 BRL",257594,109552,2.35134,"R$2,06 BRL",1181,"0,46%",0.003494,9,"R$59,08 BRL",,actions:post_engagement,111878,"R$0,00 BRL (Post engagements)",,,26710,114328,26652,,
120234016293910690,AD - Formato Novo,120234016293920690,120227813792370690,1611775203527035,ACTIVE,ADSET_PAUSED,OUTCOME_ENGAGEMENT,2025-10-15T23:59:51-0300,"R$528,84 BRL",44373,29942,1.481965,"R$11,92 BRL",127,"0,29%",0.132964,59,"R$8,96 BRL",,video_thruplay_watched_actions,10649,"R$0,05 BRL (video_thruplay_watched_actions)",,,10649,794,154,,
120217686926160690,POST - 13/03/25,120212330723260690,120212330723240690,979954527105310,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_AWARENESS,2025-03-14T17:54:55-0300,"R$526,19 BRL",492345,156312,3.149758,"R$1,07 BRL",1000,"0,20%",0.040419,199,"R$2,64 BRL",95,reach,156312,"R$3,37 BRL (Reach)",1,0.08552,3626,16498,1627,,
120212788283440690,AD 02,120212332355760690,120212332355730690,120212788302930690,ACTIVE,ADSET_PAUSED,OUTCOME_SALES,2024-10-21T09:55:46-0300,"R$505,36 BRL",48832,14214,3.435486,"R$10,35 BRL",741,"1,52%",0.602064,294,"R$1,72 BRL",203,actions:offsite_conversion.fb_pixel_purchase,52,"R$9,72 BRL (Website purchases)",52,348.45243,4253,17451,4262,,
120210819999280690,AD - GÊ BOX VÍDEO NOVO,120210819999260690,120210345926650690,120210346106340690,ACTIVE,CAMPAIGN_PAUSED,OUTCOME_SALES,2024-08-02T11:42:07-0300,"R$499,98 BRL",95022,35710,2.660935,"R$5,26 BRL",2206,"2,32%",0.724043,688,"R$0,73 BRL",501,actions:offsite_conversion.fb_pixel_purchase,93,"R$5,38 BRL (Website purchases)",93,464.562182,4447,12675,1887,,
120208994788270690,AD - TODO DIA,120208994788280690,120203967962960690,120208999452340690,PAUSED,PAUSED,OUTCOME_AWARENESS,2024-05-09T20:16:46-0300,"R$489,94 BRL",407822,61436,6.63816,"R$1,20 BRL",676,"0,17%",0.094404,385,"R$1,27 BRL",110,reach,61436,"R$7,97 BRL (Reach)",4,0.387803,,,,,
120215485413310690,AD 02,120215485413290690,120215485413360690,120212788302930690,ACTIVE,ADSET_PAUSED,OUTCOME_SALES,2025-02-06T19:37:16-0300,"R$486,12 BRL",44270,8872,4.989856,"R$10,98 BRL",485,"1,10%",0.467585,207,"R$2,35 BRL",127,actions:offsite_conversion.fb_pixel_purchase,48,"R$10,13 BRL (Website purchases)",48,342.727722,2968,12578,2995,,
120203967962970690,AD - FACHADA,120203967962990690,120203967962960690,120203967977470690,PAUSED,PAUSED,OUTCOME_AWARENESS,2024-01-10T17:59:51-0300,"R$482,38 BRL",160603,62379,2.574632,"R$3,00 BRL",443,"0,28%",0.140097,225,"R$2,14 BRL",,reach,62379,"R$7,73 BRL (Reach)",4,0.422903,,,,,
120215485413370690,AD 02,120215485413300690,120215485413360690,120212788302930690,ACTIVE,ADSET_PAUSED,OUTCOME_SALES,2025-02-06T19:37:16-0300,"R$465,51 BRL",75835,40339,1.879942,"R$6,14 BRL",871,"1,15%",0.418013,317,"R$1,47 BRL",209,actions:offsite_conversion.fb_pixel_purchase,35,"R$13,30 BRL (Website purchases)",35,228.376404,7567,34489,7562,,
