date_start,date_stop,amount_spent,impressions,reach,frequency,cpm,clicks,ctr,website_ctr,actions:link_click,cost_per_link_click,outbound_clicks,landing_page_view,actions:omni_purchase,omni_purchase_values,purchase_roas,omni_add_to_cart,omni_initiated_checkout,omni_view_content,post_engagement,video_thruplay_watched_actions,3_second_video_plays,id,name
2024-05-18,2024-05-18,"R$132,79 BRL",38306,23031,1.663237,"R$3,47 BRL",240,"0,63%",0.308046,118,"R$1,13 BRL",71,37,,,,,,,,391,527,708536560751820,Gê Burger -> Digital Livre
2024-05-19,2024-05-19,"R$124,36 BRL",40545,24343,1.665571,"R$3,07 BRL",271,"0,67%",0.249106,101,"R$1,23 BRL",58,35,,,,,,,,456,594,708536560751820,Gê Burger -> Digital Livre
2024-05-20,2024-05-20,"R$30,23 BRL",23519,13241,1.776225,"R$1,29 BRL",32,"0,14%",0.102045,24,"R$1,26 BRL",24,6,,,,,,,,11,15,708536560751820,Gê Burger -> Digital Livre
2024-05-21,2024-05-21,"R$92,11 BRL",25474,17096,1.490056,"R$3,62 BRL",186,"0,73%",0.282641,72,"R$1,28 BRL",36,12,,,,,,,,1176,1697,708536560751820,Gê Burger -> Digital Livre
2024-05-22,2024-05-22,"R$70,40 BRL",30350,21265,1.427228,"R$2,32 BRL",124,"0,41%",0.158155,48,"R$1,47 BRL",33,20,,,,,,,,948,1359,708536560751820,Gê Burger -> Digital Livre
2024-05-23,2024-05-23,"R$74,80 BRL",37061,25921,1.429767,"R$2,02 BRL",106,"0,29%",0.126818,47,"R$1,59 BRL",32,8,,,,,,,,914,1297,708536560751820,Gê Burger -> Digital Livre
2024-05-24,2024-05-24,"R$77,16 BRL",35801,25712,1.392385,"R$2,16 BRL",98,"0,27%",0.097763,35,"R$2,20 BRL",25,11,,,,,,,,798,1101,708536560751820,Gê Burger -> Digital Livre
2024-05-25,2024-05-25,"R$69,62 BRL",24844,16218,1.531878,"R$2,80 BRL",127,"0,51%",0.177105,44,"R$1,58 BRL",34,12,,,,,,,,969,1357,708536560751820,Gê Burger -> Digital Livre
2024-05-26,2024-05-26,"R$69,90 BRL",27222,17325,1.571255,"R$2,57 BRL",135,"0,50%",0.194695,53,"R$1,32 BRL",32,15,,,,,,,,864,1233,708536560751820,Gê Burger -> Digital Livre
2024-05-27,2024-05-27,"R$30,48 BRL",19586,12550,1.560637,"R$1,56 BRL",33,"0,17%",0.056163,11,"R$2,77 BRL",10,4,,,,,,,,785,1076,708536560751820,Gê Burger -> Digital Livre
2024-05-28,2024-05-28,"R$81,18 BRL",40745,29300,1.390614,"R$1,99 BRL",131,"0,32%",0.142349,58,"R$1,40 BRL",48,22,,,,,,,,789,1155,708536560751820,Gê Burger -> Digital Livre
2024-05-29,2024-05-29,"R$85,62 BRL",41092,29260,1.404375,"R$2,08 BRL",164,"0,40%",0.17765,73,"R$1,17 BRL",56,26,,,,,,,,438,641,708536560751820,Gê Burger -> Digital Livre
2024-05-30,2024-05-30,"R$89,76 BRL",44422,29369,1.512547,"R$2,02 BRL",163,"0,37%",0.186844,83,"R$1,08 BRL",67,38,,,,,,,,2,36,708536560751820,Gê Burger -> Digital Livre
2024-05-31,2024-05-31,"R$84,09 BRL",45027,31201,1.443127,"R$1,87 BRL",131,"0,29%",0.119928,54,"R$1,56 BRL",38,18,,,,,,,,315,428,708536560751820,Gê Burger -> Digital Livre
2024-06-01,2024-06-01,"R$58,01 BRL",24925,15492,1.608895,"R$2,33 BRL",108,"0,43%",0.184554,46,"R$1,26 BRL",36,20,,,,,,,,644,885,708536560751820,Gê Burger -> Digital Livre
2024-06-02,2024-06-02,"R$80,66 BRL",33943,20439,1.660698,"R$2,38 BRL",145,"0,43%",0.167929,57,"R$1,42 BRL",43,23,,,,,,,,768,1072,708536560751820,Gê Burger -> Digital Livre
2024-06-03,2024-06-03,"R$25,54 BRL",23539,14927,1.576941,"R$1,09 BRL",35,"0,15%",0.050979,12,"R$2,13 BRL",12,3,,,,,,,,357,516,708536560751820,Gê Burger -> Digital Livre
2024-06-04,2024-06-04,"R$68,76 BRL",44659,32263,1.384217,"R$1,54 BRL",121,"0,27%",0.11196,50,"R$1,38 BRL",36,17,,,,,,,,523,793,708536560751820,Gê Burger -> Digital Livre
2024-06-05,2024-06-05,"R$77,31 BRL",42862,31940,1.341954,"R$1,80 BRL",127,"0,30%",0.12132,52,"R$1,49 BRL",36,15,,,,,,,,575,822,708536560751820,Gê Burger -> Digital Livre
2024-06-06,2024-06-06,"R$69,04 BRL",35708,26538,1.345542,"R$1,93 BRL",88,"0,25%",0.092416,33,"R$2,09 BRL",30,16,,,,,,,,627,916,708536560751820,Gê Burger -> Digital Livre
2024-06-07,2024-06-07,"R$67,67 BRL",26181,20640,1.268459,"R$2,58 BRL",121,"0,46%",0.160422,42,"R$1,61 BRL",26,15,,,,,,,,335,500,708536560751820,Gê Burger -> Digital Livre
2024-06-08,2024-06-08,"R$59,57 BRL",20870,16901,1.234838,"R$2,85 BRL",99,"0,47%",0.234787,49,"R$1,22 BRL",34,35,,,,,,,,652,916,708536560751820,Gê Burger -> Digital Livre
2024-06-09,2024-06-09,"R$62,17 BRL",25634,20147,1.272348,"R$2,43 BRL",144,"0,56%",0.21846,56,"R$1,11 BRL",44,26,,,,,,,,895,1298,708536560751820,Gê Burger -> Digital Livre
2024-06-10,2024-06-10,"R$15,08 BRL",14897,11329,1.314944,"R$1,01 BRL",25,"0,17%",0.067128,10,"R$1,51 BRL",10,3,,,,,,,,71,101,708536560751820,Gê Burger -> Digital Livre
2024-06-11,2024-06-11,"R$69,66 BRL",32150,26641,1.206787,"R$2,17 BRL",160,"0,50%",0.211509,68,"R$1,02 BRL",53,24,,,,,,,,744,1050,708536560751820,Gê Burger -> Digital Livre
2024-06-12,2024-06-12,"R$72,36 BRL",34559,26688,1.294927,"R$2,09 BRL",138,"0,40%",0.188084,65,"R$1,11 BRL",53,29,,,,,,,,652,912,708536560751820,Gê Burger -> Digital Livre
2024-06-13,2024-06-13,"R$74,80 BRL",35581,28234,1.260218,"R$2,10 BRL",116,"0,33%",0.140524,50,"R$1,50 BRL",41,20,,,,,,,,669,954,708536560751820,Gê Burger -> Digital Livre
2024-06-14,2024-06-14,"R$54,31 BRL",29283,23042,1.270853,"R$1,85 BRL",78,"0,27%",0.099034,29,"R$1,87 BRL",25,10,,,,,,,,153,222,708536560751820,Gê Burger -> Digital Livre
2024-06-15,2024-06-15,"R$52,77 BRL",18895,13511,1.39849,"R$2,79 BRL",112,"0,59%",0.254035,48,"R$1,10 BRL",29,15,,,,,,,,223,320,708536560751820,Gê Burger -> Digital Livre
2024-06-16,2024-06-16,"R$60,20 BRL",22366,15564,1.437034,"R$2,69 BRL",131,"0,59%",0.272735,61,"R$0,99 BRL",31,20,,,,,,,,292,418,708536560751820,Gê Burger -> Digital Livre
2024-06-17,2024-06-17,"R$15,27 BRL",13663,9529,1.433834,"R$1,12 BRL",26,"0,19%",0.087828,12,"R$1,27 BRL",12,7,,,,,,,,62,85,708536560751820,Gê Burger -> Digital Livre
2024-06-18,2024-06-18,"R$95,94 BRL",49237,37505,1.312812,"R$1,95 BRL",187,"0,38%",0.14217,70,"R$1,37 BRL",52,23,,,,,,,,324,478,708536560751820,Gê Burger -> Digital Livre
2024-06-19,2024-06-19,"R$83,96 BRL",42041,32604,1.289443,"R$2,00 BRL",126,"0,30%",0.12131,51,"R$1,65 BRL",44,7,,,,,,,,238,481,708536560751820,Gê Burger -> Digital Livre
2024-06-20,2024-06-20,"R$101,68 BRL",43322,34076,1.271335,"R$2,35 BRL",154,"0,36%",0.131573,57,"R$1,78 BRL",54,8,,,,,,,,451,768,708536560751820,Gê Burger -> Digital Livre
2024-06-21,2024-06-21,"R$80,24 BRL",24764,20100,1.23204,"R$3,24 BRL",132,"0,53%",0.209982,52,"R$1,54 BRL",47,5,,,,,,,,373,693,708536560751820,Gê Burger -> Digital Livre
2024-06-22,2024-06-22,"R$89,80 BRL",21411,16725,1.280179,"R$4,19 BRL",173,"0,81%",0.359628,77,"R$1,17 BRL",45,9,,,,,,,,413,1006,708536560751820,Gê Burger -> Digital Livre
2024-06-23,2024-06-23,"R$90,61 BRL",23584,18341,1.285862,"R$3,84 BRL",190,"0,81%",0.377374,89,"R$1,02 BRL",34,9,,,,,,,,494,1145,708536560751820,Gê Burger -> Digital Livre
2024-06-24,2024-06-24,"R$31,61 BRL",14347,10905,1.315635,"R$2,20 BRL",31,"0,22%",0.167282,24,"R$1,32 BRL",1,,,,,,,,,258,367,708536560751820,Gê Burger -> Digital Livre
2024-06-25,2024-06-25,"R$106,74 BRL",37970,31141,1.219293,"R$2,81 BRL",169,"0,45%",0.210693,80,"R$1,33 BRL",45,5,,,,,,,,374,998,708536560751820,Gê Burger -> Digital Livre
2024-06-26,2024-06-26,"R$107,45 BRL",37139,29931,1.240821,"R$2,89 BRL",149,"0,40%",0.207329,77,"R$1,40 BRL",33,9,,,,,,,,255,945,708536560751820,Gê Burger -> Digital Livre
2024-06-27,2024-06-27,"R$110,31 BRL",36479,29061,1.255256,"R$3,02 BRL",127,"0,35%",0.169961,62,"R$1,78 BRL",35,3,,,,,,,,280,1124,708536560751820,Gê Burger -> Digital Livre
2024-06-28,2024-06-28,"R$117,95 BRL",38788,31094,1.247443,"R$3,04 BRL",180,"0,46%",0.242343,94,"R$1,25 BRL",40,9,,,,,,,,412,1291,708536560751820,Gê Burger -> Digital Livre
2024-06-29,2024-06-29,"R$95,77 BRL",24062,19682,1.222538,"R$3,98 BRL",160,"0,66%",0.211952,51,"R$1,88 BRL",26,4,,,,,,,,543,1734,708536560751820,Gê Burger -> Digital Livre
2024-06-30,2024-06-30,"R$72,68 BRL",23387,18759,1.246708,"R$3,11 BRL",151,"0,65%",0.256553,60,"R$1,21 BRL",27,9,,,,,,,,568,1635,708536560751820,Gê Burger -> Digital Livre
2024-07-01,2024-07-01,"R$15,16 BRL",14546,11744,1.23859,"R$1,04 BRL",10,"0,0687%",0.027499,4,"R$3,79 BRL",4,,,,,,,,,489,720,708536560751820,Gê Burger -> Digital Livre
2024-07-02,2024-07-02,"R$61,00 BRL",39474,30792,1.281956,"R$1,55 BRL",110,"0,28%",0.134266,53,"R$1,15 BRL",36,11,,,,,,,,585,865,708536560751820,Gê Burger -> Digital Livre
2024-07-03,2024-07-03,"R$62,68 BRL",36800,29180,1.261138,"R$1,70 BRL",100,"0,27%",0.100543,37,"R$1,69 BRL",25,8,,,,,,,,534,792,708536560751820,Gê Burger -> Digital Livre
2024-07-04,2024-07-04,"R$64,45 BRL",35720,27891,1.2807,"R$1,80 BRL",131,"0,37%",0.153975,55,"R$1,17 BRL",42,12,,,,,,,,477,690,708536560751820,Gê Burger -> Digital Livre
2024-07-05,2024-07-05,"R$65,62 BRL",33875,26828,1.262673,"R$1,94 BRL",103,"0,30%",0.094465,32,"R$2,05 BRL",25,4,,,,,,,,446,625,708536560751820,Gê Burger -> Digital Livre
2024-07-06,2024-07-06,"R$104,39 BRL",27567,21768,1.2664,"R$3,79 BRL",185,"0,67%",0.297457,82,"R$1,27 BRL",56,11,,,,,,,,600,1761,708536560751820,Gê Burger -> Digital Livre
2024-07-07,2024-07-07,"R$45,12 BRL",20323,16767,1.212083,"R$2,22 BRL",87,"0,43%",0.177139,36,"R$1,25 BRL",31,14,,,,,,,,553,1183,708536560751820,Gê Burger -> Digital Livre
2024-07-08,2024-07-08,"R$15,42 BRL",14541,12289,1.183253,"R$1,06 BRL",29,"0,20%",0.061894,9,"R$1,71 BRL",8,2,,,,,,,,486,716,708536560751820,Gê Burger -> Digital Livre
2024-07-09,2024-07-09,"R$101,71 BRL",46581,35451,1.313954,"R$2,18 BRL",227,"0,49%",0.201799,94,"R$1,08 BRL",75,25,,,,,,,,625,1525,708536560751820,Gê Burger -> Digital Livre
2024-07-10,2024-07-10,"R$101,87 BRL",43680,34479,1.266858,"R$2,33 BRL",171,"0,39%",0.171703,75,"R$1,36 BRL",42,10,,,,,,,,509,1182,708536560751820,Gê Burger -> Digital Livre
2024-07-11,2024-07-11,"R$101,10 BRL",42477,33406,1.271538,"R$2,38 BRL",188,"0,44%",0.176566,75,"R$1,35 BRL",56,13,,,,,,,,633,1595,708536560751820,Gê Burger -> Digital Livre
2024-07-12,2024-07-12,"R$101,71 BRL",41342,33245,1.243555,"R$2,46 BRL",184,"0,45%",0.171738,71,"R$1,43 BRL",54,12,,,,,,,,574,1470,708536560751820,Gê Burger -> Digital Livre
2024-07-13,2024-07-13,"R$89,87 BRL",24977,20133,1.2406,"R$3,60 BRL",190,"0,76%",0.316291,79,"R$1,14 BRL",55,13,,,,,,,,599,1556,708536560751820,Gê Burger -> Digital Livre
2024-07-14,2024-07-14,"R$67,69 BRL",24526,19858,1.235069,"R$2,76 BRL",163,"0,66%",0.224252,55,"R$1,23 BRL",36,15,,,,,,,,558,1211,708536560751820,Gê Burger -> Digital Livre
2024-07-15,2024-07-15,"R$15,20 BRL",13427,10309,1.302454,"R$1,13 BRL",17,"0,13%",0.037238,5,"R$3,04 BRL",5,2,,,,,,,,441,637,708536560751820,Gê Burger -> Digital Livre
2024-07-16,2024-07-16,"R$89,87 BRL",40805,31500,1.295397,"R$2,20 BRL",184,"0,45%",0.1789,73,"R$1,23 BRL",58,12,,,,,,,,468,994,708536560751820,Gê Burger -> Digital Livre
2024-07-17,2024-07-17,"R$60,60 BRL",34389,28076,1.224854,"R$1,76 BRL",89,"0,26%",0.145395,50,"R$1,21 BRL",39,10,,,,,,,,389,735,708536560751820,Gê Burger -> Digital Livre
2024-07-18,2024-07-18,"R$96,03 BRL",38960,31024,1.255802,"R$2,46 BRL",168,"0,43%",0.161704,63,"R$1,52 BRL",45,8,,,,,,,,472,1213,708536560751820,Gê Burger -> Digital Livre
2024-07-19,2024-07-19,"R$98,68 BRL",37900,30378,1.247613,"R$2,60 BRL",147,"0,39%",0.139842,53,"R$1,86 BRL",43,9,,,,,,,,456,1217,708536560751820,Gê Burger -> Digital Livre
2024-07-20,2024-07-20,"R$103,85 BRL",25483,20153,1.264477,"R$4,08 BRL",188,"0,74%",0.29039,74,"R$1,40 BRL",44,16,,,,,,,,548,2047,708536560751820,Gê Burger -> Digital Livre
2024-07-21,2024-07-21,"R$91,41 BRL",26011,19518,1.332667,"R$3,51 BRL",199,"0,77%",0.257583,67,"R$1,36 BRL",48,19,,,,,,,,587,2190,708536560751820,Gê Burger -> Digital Livre
2024-07-22,2024-07-22,"R$15,32 BRL",12112,9216,1.314236,"R$1,26 BRL",17,"0,14%",0.041281,5,"R$3,06 BRL",5,,,,,,,,,323,458,708536560751820,Gê Burger -> Digital Livre
2024-07-23,2024-07-23,"R$114,99 BRL",42575,33465,1.272225,"R$2,70 BRL",213,"0,50%",0.197299,84,"R$1,37 BRL",66,30,,,,,,,,562,2148,708536560751820,Gê Burger -> Digital Livre
2024-07-24,2024-07-24,"R$88,17 BRL",36417,30382,1.198637,"R$2,42 BRL",108,"0,30%",0.145536,53,"R$1,66 BRL",44,16,,,,,,,,434,1291,708536560751820,Gê Burger -> Digital Livre
2024-07-25,2024-07-25,"R$106,09 BRL",39296,31061,1.265123,"R$2,70 BRL",196,"0,50%",0.183225,72,"R$1,47 BRL",57,13,,,,,,,,524,1747,708536560751820,Gê Burger -> Digital Livre
2024-07-26,2024-07-26,"R$104,11 BRL",37894,30690,1.234734,"R$2,75 BRL",181,"0,48%",0.219032,83,"R$1,25 BRL",66,18,,,,,,,,473,1487,708536560751820,Gê Burger -> Digital Livre
2024-07-27,2024-07-27,"R$101,32 BRL",25907,20118,1.287752,"R$3,91 BRL",197,"0,76%",0.343537,89,"R$1,14 BRL",76,16,,,,,,,,541,2066,708536560751820,Gê Burger -> Digital Livre
2024-07-28,2024-07-28,"R$96,59 BRL",26735,19773,1.352096,"R$3,61 BRL",194,"0,73%",0.243127,65,"R$1,49 BRL",47,14,,,,,,,,532,2023,708536560751820,Gê Burger -> Digital Livre
2024-07-29,2024-07-29,"R$15,10 BRL",11695,8632,1.354842,"R$1,29 BRL",9,"0,0770%",0.042753,5,"R$3,02 BRL",5,1,,,,,,,,348,498,708536560751820,Gê Burger -> Digital Livre
2024-07-30,2024-07-30,"R$80,04 BRL",35401,28046,1.262248,"R$2,26 BRL",114,"0,32%",0.146889,52,"R$1,54 BRL",41,15,,,,,,,,388,798,708536560751820,Gê Burger -> Digital Livre
2024-07-31,2024-07-31,"R$107,32 BRL",37327,30085,1.240718,"R$2,88 BRL",155,"0,42%",0.176816,66,"R$1,63 BRL",52,12,,,,,,,,645,2220,708536560751820,Gê Burger -> Digital Livre
2024-08-01,2024-08-01,"R$102,72 BRL",41780,32092,1.301882,"R$2,46 BRL",151,"0,36%",0.134035,56,"R$1,83 BRL",30,11,,,,,,,,578,1402,708536560751820,Gê Burger -> Digital Livre
2024-08-02,2024-08-02,"R$130,17 BRL",44835,35958,1.246871,"R$2,90 BRL",277,"0,62%",0.231962,104,"R$1,25 BRL",85,37,,,,,,,,745,2470,708536560751820,Gê Burger -> Digital Livre
2024-08-03,2024-08-03,"R$108,84 BRL",27973,21412,1.306417,"R$3,89 BRL",273,"0,98%",0.328889,92,"R$1,18 BRL",69,37,,,,,,,,703,2329,708536560751820,Gê Burger -> Digital Livre
2024-08-04,2024-08-04,"R$101,92 BRL",29090,22389,1.299299,"R$3,50 BRL",256,"0,88%",0.333448,97,"R$1,05 BRL",79,38,,,,,,,,674,2316,708536560751820,Gê Burger -> Digital Livre
2024-08-05,2024-08-05,"R$15,26 BRL",12268,9576,1.281119,"R$1,24 BRL",15,"0,12%",0.06521,8,"R$1,91 BRL",8,,,,,,,,,388,557,708536560751820,Gê Burger -> Digital Livre
2024-08-06,2024-08-06,"R$125,90 BRL",42920,34333,1.250109,"R$2,93 BRL",281,"0,65%",0.249301,107,"R$1,18 BRL",88,39,,,,,,,,656,2468,708536560751820,Gê Burger -> Digital Livre
2024-08-07,2024-08-07,"R$144,25 BRL",45158,37972,1.189245,"R$3,19 BRL",228,"0,50%",0.166084,75,"R$1,92 BRL",61,15,,,,,,,,583,2498,708536560751820,Gê Burger -> Digital Livre
2024-08-08,2024-08-08,"R$158,43 BRL",48339,41228,1.17248,"R$3,28 BRL",254,"0,53%",0.171704,83,"R$1,91 BRL",55,24,,,,,,,,444,2688,708536560751820,Gê Burger -> Digital Livre
2024-08-09,2024-08-09,"R$154,52 BRL",46434,37342,1.243479,"R$3,33 BRL",269,"0,58%",0.22182,103,"R$1,50 BRL",75,19,,,,,,,,396,2531,708536560751820,Gê Burger -> Digital Livre
2024-08-10,2024-08-10,"R$135,06 BRL",29289,21750,1.346621,"R$4,61 BRL",279,"0,95%",0.338011,99,"R$1,36 BRL",64,25,,,,,,,,403,2422,708536560751820,Gê Burger -> Digital Livre
2024-08-11,2024-08-11,"R$122,97 BRL",31975,22890,1.396898,"R$3,85 BRL",259,"0,81%",0.265833,85,"R$1,45 BRL",57,28,,,,,,,,330,2166,708536560751820,Gê Burger -> Digital Livre
2024-08-12,2024-08-12,"R$15,30 BRL",11916,8988,1.325768,"R$1,28 BRL",9,"0,0755%",0.04196,5,"R$3,06 BRL",,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-08-13,2024-08-13,"R$147,36 BRL",51516,41625,1.237622,"R$2,86 BRL",348,"0,68%",0.225173,116,"R$1,27 BRL",80,33,,,,,,,,455,2604,708536560751820,Gê Burger -> Digital Livre
2024-08-14,2024-08-14,"R$146,60 BRL",49974,40167,1.244156,"R$2,93 BRL",321,"0,64%",0.214111,107,"R$1,37 BRL",73,31,,,,,,,,407,2368,708536560751820,Gê Burger -> Digital Livre
2024-08-15,2024-08-15,"R$157,93 BRL",51279,42751,1.199481,"R$3,08 BRL",304,"0,59%",0.247665,127,"R$1,24 BRL",93,44,,,,,,,,417,2578,708536560751820,Gê Burger -> Digital Livre
2024-08-16,2024-08-16,"R$142,05 BRL",44809,37631,1.190747,"R$3,17 BRL",235,"0,52%",0.220938,99,"R$1,43 BRL",63,26,,,,,,,,298,1835,708536560751820,Gê Burger -> Digital Livre
2024-08-17,2024-08-17,"R$140,12 BRL",33250,25945,1.281557,"R$4,21 BRL",246,"0,74%",0.252632,84,"R$1,67 BRL",50,15,,,,,,,,271,1751,708536560751820,Gê Burger -> Digital Livre
2024-08-18,2024-08-18,"R$122,02 BRL",34775,25545,1.361323,"R$3,51 BRL",245,"0,70%",0.241553,84,"R$1,45 BRL",44,22,,,,,,,,174,1035,708536560751820,Gê Burger -> Digital Livre
2024-08-19,2024-08-19,"R$15,29 BRL",13429,9426,1.424676,"R$1,14 BRL",11,"0,0819%",0.037233,5,"R$3,06 BRL",,1,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-08-20,2024-08-20,"R$152,44 BRL",54382,44596,1.219437,"R$2,80 BRL",332,"0,61%",0.231694,126,"R$1,21 BRL",71,30,,,,,,,,279,1660,708536560751820,Gê Burger -> Digital Livre
2024-08-21,2024-08-21,"R$153,35 BRL",49204,40176,1.224711,"R$3,12 BRL",311,"0,63%",0.225591,111,"R$1,38 BRL",70,37,,,,,,,,390,2239,708536560751820,Gê Burger -> Digital Livre
2024-08-22,2024-08-22,"R$156,93 BRL",48338,39516,1.223251,"R$3,25 BRL",279,"0,58%",0.250321,121,"R$1,30 BRL",83,41,,,,,,,,352,2119,708536560751820,Gê Burger -> Digital Livre
2024-08-23,2024-08-23,"R$115,08 BRL",42310,34902,1.212251,"R$2,72 BRL",224,"0,53%",0.158355,67,"R$1,72 BRL",47,18,,,,,,,,308,1842,708536560751820,Gê Burger -> Digital Livre
2024-08-24,2024-08-24,"R$116,18 BRL",28531,21012,1.357843,"R$4,07 BRL",240,"0,84%",0.315446,90,"R$1,29 BRL",59,28,,,,,,,,361,2063,708536560751820,Gê Burger -> Digital Livre
2024-08-25,2024-08-25,"R$110,20 BRL",30520,22494,1.356806,"R$3,61 BRL",278,"0,91%",0.344037,105,"R$1,05 BRL",66,34,,,,,,,,320,1886,708536560751820,Gê Burger -> Digital Livre
2024-08-26,2024-08-26,"R$15,26 BRL",12454,9559,1.302856,"R$1,23 BRL",27,"0,22%",0.120443,15,"R$1,02 BRL",2,1,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-08-27,2024-08-27,"R$100,34 BRL",23799,19219,1.238306,"R$4,22 BRL",284,"1,19%",0.365562,87,"R$1,15 BRL",65,27,,,,,,,,386,2490,708536560751820,Gê Burger -> Digital Livre
2024-08-28,2024-08-28,"R$94,14 BRL",20403,16943,1.204214,"R$4,61 BRL",208,"1,02%",0.308778,63,"R$1,49 BRL",47,23,,,,,,,,328,1843,708536560751820,Gê Burger -> Digital Livre
2024-08-29,2024-08-29,"R$106,93 BRL",21838,18229,1.197981,"R$4,90 BRL",224,"1,03%",0.352596,77,"R$1,39 BRL",53,24,,,,,,,,344,2190,708536560751820,Gê Burger -> Digital Livre
2024-08-30,2024-08-30,"R$108,61 BRL",23011,18676,1.232116,"R$4,72 BRL",198,"0,86%",0.273782,63,"R$1,72 BRL",46,19,,,,,,,,279,1631,708536560751820,Gê Burger -> Digital Livre
2024-08-31,2024-08-31,"R$111,03 BRL",20254,15935,1.271039,"R$5,48 BRL",244,"1,20%",0.385109,78,"R$1,42 BRL",51,19,,,,,,,,375,2197,708536560751820,Gê Burger -> Digital Livre
2024-09-01,2024-09-01,"R$21,34 BRL",4521,3531,1.280374,"R$4,72 BRL",59,"1,31%",0.552975,25,"R$0,85 BRL",13,1,,,,,,,,1,1,708536560751820,Gê Burger -> Digital Livre
2024-09-03,2024-09-03,"R$31,39 BRL",14815,12425,1.192354,"R$2,12 BRL",71,"0,48%",0.209247,31,"R$1,01 BRL",20,5,,,,,,,,1,6,708536560751820,Gê Burger -> Digital Livre
2024-09-04,2024-09-04,"R$31,84 BRL",18019,15170,1.187805,"R$1,77 BRL",73,"0,41%",0.17759,32,"R$1,00 BRL",23,6,,,,,,,,,6,708536560751820,Gê Burger -> Digital Livre
2024-09-05,2024-09-05,"R$31,73 BRL",14565,12922,1.127148,"R$2,18 BRL",53,"0,36%",0.123584,18,"R$1,76 BRL",7,1,,,,,,,,,3,708536560751820,Gê Burger -> Digital Livre
2024-09-06,2024-09-06,"R$13,77 BRL",8265,7642,1.081523,"R$1,67 BRL",22,"0,27%",0.072595,6,"R$2,30 BRL",4,1,,,,,,,,,1,708536560751820,Gê Burger -> Digital Livre
2024-09-07,2024-09-07,"R$23,29 BRL",4617,3711,1.244139,"R$5,04 BRL",64,"1,39%",0.649773,30,"R$0,78 BRL",10,3,,,,,,,,,8,708536560751820,Gê Burger -> Digital Livre
2024-09-08,2024-09-08,"R$21,05 BRL",4922,3918,1.256253,"R$4,28 BRL",50,"1,02%",0.325071,16,"R$1,32 BRL",4,2,,,,,,,,,4,708536560751820,Gê Burger -> Digital Livre
2024-09-10,2024-09-10,"R$21,84 BRL",4366,3880,1.125258,"R$5,00 BRL",62,"1,42%",0.549702,24,"R$0,91 BRL",9,3,,,,,,,,,4,708536560751820,Gê Burger -> Digital Livre
2024-09-11,2024-09-11,"R$21,70 BRL",4114,3362,1.223676,"R$5,27 BRL",59,"1,43%",0.486145,20,"R$1,09 BRL",5,1,,,,,,,,1,3,708536560751820,Gê Burger -> Digital Livre
2024-09-12,2024-09-12,"R$21,40 BRL",4225,3586,1.178193,"R$5,07 BRL",40,"0,95%",0.35503,15,"R$1,43 BRL",6,,,,,,,,,1,5,708536560751820,Gê Burger -> Digital Livre
2024-09-13,2024-09-13,"R$22,47 BRL",3478,3005,1.157404,"R$6,46 BRL",43,"1,24%",0.488787,17,"R$1,32 BRL",9,2,,,,,,,,,2,708536560751820,Gê Burger -> Digital Livre
2024-09-14,2024-09-14,"R$23,47 BRL",3800,3124,1.216389,"R$6,18 BRL",49,"1,29%",0.421053,16,"R$1,47 BRL",5,2,,,,,,,,,3,708536560751820,Gê Burger -> Digital Livre
2024-09-15,2024-09-15,"R$20,82 BRL",3859,3176,1.21505,"R$5,40 BRL",66,"1,71%",0.492356,19,"R$1,10 BRL",10,3,,,,,,,,1,5,708536560751820,Gê Burger -> Digital Livre
2024-09-17,2024-09-17,"R$26,18 BRL",4312,3486,1.236948,"R$6,07 BRL",99,"2,30%",0.834879,36,"R$0,73 BRL",33,19,,,,,,,,85,468,708536560751820,Gê Burger -> Digital Livre
2024-09-18,2024-09-18,"R$47,73 BRL",8006,6530,1.226034,"R$5,96 BRL",186,"2,32%",0.637022,51,"R$0,94 BRL",45,25,,,,,,,,275,1446,708536560751820,Gê Burger -> Digital Livre
2024-09-19,2024-09-19,"R$99,07 BRL",16013,12719,1.258983,"R$6,19 BRL",230,"1,44%",0.562043,90,"R$1,10 BRL",66,45,,,,,,,,268,1401,708536560751820,Gê Burger -> Digital Livre
2024-09-20,2024-09-20,"R$104,00 BRL",14680,11717,1.25288,"R$7,08 BRL",224,"1,53%",0.606267,89,"R$1,17 BRL",61,27,,,,,,,,242,1294,708536560751820,Gê Burger -> Digital Livre
2024-09-21,2024-09-21,"R$103,76 BRL",17616,13607,1.294628,"R$5,89 BRL",206,"1,17%",0.493869,87,"R$1,19 BRL",59,29,,,,,,,,290,1469,708536560751820,Gê Burger -> Digital Livre
2024-09-22,2024-09-22,"R$106,67 BRL",18962,14815,1.279919,"R$5,63 BRL",287,"1,51%",0.56956,108,"R$0,99 BRL",84,52,,,,,,,,214,1271,708536560751820,Gê Burger -> Digital Livre
2024-09-23,2024-09-23,"R$56,72 BRL",9840,8615,1.142194,"R$5,76 BRL",144,"1,46%",0.54878,54,"R$1,05 BRL",44,29,,,,,,,,232,1502,708536560751820,Gê Burger -> Digital Livre
